matrix_id,candidate_id,vector,support,support_size,extended_support,extended_support_size,multiplier,is_ess,reason_ess,payoff,payoff_double
34,211,"887/7142,623/7142,231/7142,0,0,0,0,887/7142,0,0,0,943/7142,887/7142,887/7142,943/7142,0,0,231/7142,623/7142,0,0,0,0,0",424071,10,424071,10,48,True,T_pd_dbl,81745/7142,11.445673
34,212,"943/7142,0,887/7142,231/7142,887/7142,887/7142,231/7142,887/7142,0,943/7142,0,0,0,0,623/7142,0,0,0,0,623/7142,0,0,0,0",541437,10,541437,10,24,True,T_pd_dbl,81745/7142,11.445673
34,213,"887/7142,0,623/7142,623/7142,943/7142,887/7142,0,943/7142,0,887/7142,231/7142,0,0,0,887/7142,0,0,0,0,231/7142,0,0,0,0",542397,10,542397,10,48,True,T_pd_dbl,81745/7142,11.445673
34,214,"887/7142,0,943/7142,0,887/7142,943/7142,623/7142,887/7142,0,887/7142,0,231/7142,0,0,231/7142,0,0,0,0,623/7142,0,0,0,0",543477,10,543477,10,48,True,T_pd_dbl,81745/7142,11.445673
34,215,"943/7142,887/7142,887/7142,231/7142,0,887/7142,231/7142,887/7142,0,0,0,0,943/7142,0,623/7142,0,0,0,0,623/7142,0,0,0,0",545007,10,545007,10,48,True,T_pd_dbl,81745/7142,11.445673
34,216,"943/7142,623/7142,887/7142,0,0,887/7142,231/7142,887/7142,0,231/7142,0,0,943/7142,0,623/7142,0,0,0,0,887/7142,0,0,0,0",545511,10,545511,10,48,True,T_pd_dbl,81745/7142,11.445673
34,217,"943/7142,0,887/7142,0,623/7142,887/7142,231/7142,887/7142,0,943/7142,0,0,231/7142,0,623/7142,0,0,0,0,887/7142,0,0,0,0",545525,10,545525,10,48,True,T_pd_dbl,81745/7142,11.445673
34,218,"887/7142,943/7142,623/7142,623/7142,0,887/7142,0,943/7142,0,0,231/7142,0,887/7142,0,887/7142,0,0,0,0,231/7142,0,0,0,0",545967,10,545967,10,48,True,T_pd_dbl,81745/7142,11.445673
34,219,"887/7142,231/7142,623/7142,0,0,887/7142,0,943/7142,0,623/7142,231/7142,0,887/7142,0,887/7142,0,0,0,0,943/7142,0,0,0,0",546471,10,546471,10,48,True,T_pd_dbl,81745/7142,11.445673
34,220,"887/7142,0,623/7142,0,231/7142,887/7142,0,943/7142,0,887/7142,231/7142,0,623/7142,0,887/7142,0,0,0,0,943/7142,0,0,0,0",546485,10,546485,10,24,True,T_pd_dbl,81745/7142,11.445673
34,221,"887/7142,887/7142,943/7142,0,0,943/7142,623/7142,887/7142,0,0,0,231/7142,887/7142,0,231/7142,0,0,0,0,623/7142,0,0,0,0",547047,10,547047,10,48,True,T_pd_dbl,81745/7142,11.445673
34,222,"887/7142,231/7142,0,0,0,887/7142,0,943/7142,0,623/7142,943/7142,623/7142,887/7142,0,887/7142,0,0,0,0,231/7142,0,0,0,0",548515,10,548515,10,48,True,T_pd_dbl,81745/7142,11.445673
34,223,"887/7142,943/7142,887/7142,623/7142,0,623/7142,0,943/7142,0,0,0,0,887/7142,231/7142,887/7142,0,0,0,0,231/7142,0,0,0,0",553135,10,553135,10,48,True,T_pd_dbl,81745/7142,11.445673
34,224,"887/7142,231/7142,887/7142,0,0,623/7142,0,943/7142,0,623/7142,0,0,887/7142,231/7142,887/7142,0,0,0,0,943/7142,0,0,0,0",553639,10,553639,10,24,True,T_pd_dbl,81745/7142,11.445673
34,225,"887/7142,943/7142,887/7142,0,943/7142,887/7142,887/7142,231/7142,0,0,0,623/7142,0,0,0,623/7142,0,0,0,231/7142,0,0,0,0",559351,10,559351,10,48,True,T_pd_dbl,81745/7142,11.445673
34,226,"623/7142,887/7142,943/7142,0,887/7142,943/7142,887/7142,0,231/7142,0,0,231/7142,0,0,0,887/7142,0,0,0,623/7142,0,0,0,0",559479,10,559479,10,48,True,T_pd_dbl,81745/7142,11.445673
34,227,"231/7142,887/7142,887/7142,0,623/7142,887/7142,943/7142,0,623/7142,0,0,0,231/7142,0,0,943/7142,0,0,0,887/7142,0,0,0,0",561527,10,561527,10,48,True,T_pd_dbl,81745/7142,11.445673
34,228,"231/7142,887/7142,887/7142,0,0,887/7142,943/7142,623/7142,623/7142,0,0,0,943/7142,0,0,231/7142,0,0,0,887/7142,0,0,0,0",561639,10,561639,10,48,True,T_pd_dbl,81745/7142,11.445673
34,229,"943/7142,623/7142,887/7142,0,887/7142,887/7142,231/7142,0,0,231/7142,0,0,0,0,623/7142,943/7142,0,0,0,887/7142,0,0,0,0",574071,10,574071,10,48,True,T_pd_dbl,81745/7142,11.445673
34,230,"943/7142,0,887/7142,0,887/7142,887/7142,231/7142,623/7142,0,943/7142,0,0,0,0,623/7142,231/7142,0,0,0,887/7142,0,0,0,0",574197,10,574197,10,48,True,T_pd_dbl,81745/7142,11.445673
34,231,"887/7142,943/7142,623/7142,623/7142,943/7142,887/7142,0,0,0,0,231/7142,0,0,0,887/7142,887/7142,0,0,0,231/7142,0,0,0,0",574527,10,574527,10,24,True,T_pd_dbl,81745/7142,11.445673
34,232,"887/7142,231/7142,623/7142,0,943/7142,887/7142,0,0,0,623/7142,231/7142,0,0,0,887/7142,887/7142,0,0,0,943/7142,0,0,0,0",575031,10,575031,10,48,True,T_pd_dbl,81745/7142,11.445673
34,233,"887/7142,0,623/7142,0,943/7142,887/7142,0,231/7142,0,887/7142,231/7142,0,0,0,887/7142,623/7142,0,0,0,943/7142,0,0,0,0",575157,10,575157,10,48,True,T_pd_dbl,81745/7142,11.445673
34,234,"623/7142,0,231/7142,0,887/7142,943/7142,0,0,231/7142,887/7142,623/7142,0,0,0,943/7142,887/7142,0,0,0,887/7142,0,0,0,0",575285,10,575285,10,48,True,T_pd_dbl,81745/7142,11.445673
34,235,"231/7142,0,0,231/7142,887/7142,887/7142,0,0,623/7142,943/7142,887/7142,0,0,0,887/7142,943/7142,0,0,0,623/7142,0,0,0,0",575289,10,575289,10,48,True,T_pd_dbl,81745/7142,11.445673
34,236,"887/7142,887/7142,943/7142,0,887/7142,943/7142,623/7142,0,0,0,0,231/7142,0,0,231/7142,887/7142,0,0,0,623/7142,0,0,0,0",575607,10,575607,10,48,True,T_pd_dbl,81745/7142,11.445673
34,237,"887/7142,231/7142,0,0,943/7142,887/7142,0,0,0,623/7142,943/7142,623/7142,0,0,887/7142,887/7142,0,0,0,231/7142,0,0,0,0",577075,10,577075,10,48,True,T_pd_dbl,81745/7142,11.445673
34,238,"887/7142,0,0,0,943/7142,887/7142,0,231/7142,0,887/7142,943/7142,623/7142,0,0,887/7142,623/7142,0,0,0,231/7142,0,0,0,0",577201,10,577201,10,48,True,T_pd_dbl,81745/7142,11.445673
34,239,"623/7142,0,0,0,887/7142,943/7142,0,0,231/7142,887/7142,887/7142,231/7142,0,0,943/7142,887/7142,0,0,0,623/7142,0,0,0,0",577329,10,577329,10,24,True,T_pd_dbl,81745/7142,11.445673
34,240,"943/7142,887/7142,887/7142,0,0,887/7142,231/7142,623/7142,0,0,0,0,943/7142,0,623/7142,231/7142,0,0,0,887/7142,0,0,0,0",577767,10,577767,10,48,True,T_pd_dbl,81745/7142,11.445673
34,241,"887/7142,943/7142,623/7142,0,231/7142,887/7142,0,0,0,0,231/7142,0,623/7142,0,887/7142,887/7142,0,0,0,943/7142,0,0,0,0",578615,10,578615,10,48,True,T_pd_dbl,81745/7142,11.445673
34,242,"887/7142,943/7142,623/7142,0,0,887/7142,0,231/7142,0,0,231/7142,0,887/7142,0,887/7142,623/7142,0,0,0,943/7142,0,0,0,0",578727,10,578727,10,48,True,T_pd_dbl,81745/7142,11.445673
34,243,"623/7142,887/7142,231/7142,0,0,943/7142,0,0,231/7142,0,623/7142,0,887/7142,0,943/7142,887/7142,0,0,0,887/7142,0,0,0,0",578855,10,578855,10,48,True,T_pd_dbl,81745/7142,11.445673
34,244,"231/7142,887/7142,0,231/7142,0,887/7142,0,0,623/7142,0,887/7142,0,943/7142,0,887/7142,943/7142,0,0,0,623/7142,0,0,0,0",578859,10,578859,10,48,True,T_pd_dbl,81745/7142,11.445673
34,245,"231/7142,623/7142,0,0,0,887/7142,0,0,623/7142,231/7142,887/7142,0,943/7142,0,887/7142,943/7142,0,0,0,887/7142,0,0,0,0",579363,10,579363,10,48,True,T_pd_dbl,81745/7142,11.445673
34,246,"887/7142,943/7142,0,0,231/7142,887/7142,0,0,0,0,943/7142,623/7142,623/7142,0,887/7142,887/7142,0,0,0,231/7142,0,0,0,0",580659,10,580659,10,48,True,T_pd_dbl,81745/7142,11.445673
34,247,"887/7142,943/7142,0,0,0,887/7142,0,231/7142,0,0,943/7142,623/7142,887/7142,0,887/7142,623/7142,0,0,0,231/7142,0,0,0,0",580771,10,580771,10,48,True,T_pd_dbl,81745/7142,11.445673
34,248,"623/7142,887/7142,0,0,0,943/7142,0,0,231/7142,0,887/7142,231/7142,887/7142,0,943/7142,887/7142,0,0,0,623/7142,0,0,0,0",580899,10,580899,10,48,True,T_pd_dbl,81745/7142,11.445673
34,249,"887/7142,231/7142,887/7142,0,943/7142,623/7142,0,0,0,623/7142,0,0,0,231/7142,887/7142,887/7142,0,0,0,943/7142,0,0,0,0",582199,10,582199,10,48,True,T_pd_dbl,81745/7142,11.445673
34,250,"887/7142,0,887/7142,0,943/7142,623/7142,0,231/7142,0,887/7142,0,0,0,231/7142,887/7142,623/7142,0,0,0,943/7142,0,0,0,0",582325,10,582325,10,48,True,T_pd_dbl,81745/7142,11.445673
34,251,"231/7142,0,887/7142,231/7142,887/7142,0,0,0,623/7142,943/7142,0,0,0,887/7142,887/7142,943/7142,0,0,0,623/7142,0,0,0,0",582429,10,582429,10,48,True,T_pd_dbl,81745/7142,11.445673
34,252,"623/7142,0,943/7142,0,887/7142,231/7142,0,0,231/7142,887/7142,0,0,0,623/7142,943/7142,887/7142,0,0,0,887/7142,0,0,0,0",582453,10,582453,10,48,True,T_pd_dbl,81745/7142,11.445673
34,253,"887/7142,231/7142,887/7142,0,943/7142,0,0,0,0,623/7142,0,623/7142,0,943/7142,887/7142,887/7142,0,0,0,231/7142,0,0,0,0",584215,10,584215,10,48,True,T_pd_dbl,81745/7142,11.445673
34,254,"887/7142,0,887/7142,0,943/7142,0,0,231/7142,0,887/7142,0,623/7142,0,943/7142,887/7142,623/7142,0,0,0,231/7142,0,0,0,0",584341,10,584341,10,48,True,T_pd_dbl,81745/7142,11.445673
34,255,"623/7142,0,943/7142,0,887/7142,0,0,0,231/7142,887/7142,0,231/7142,0,887/7142,943/7142,887/7142,0,0,0,623/7142,0,0,0,0",584469,10,584469,10,48,True,T_pd_dbl,81745/7142,11.445673
34,256,"887/7142,943/7142,887/7142,0,0,623/7142,0,231/7142,0,0,0,0,887/7142,231/7142,887/7142,623/7142,0,0,0,943/7142,0,0,0,0",585895,10,585895,10,48,True,T_pd_dbl,81745/7142,11.445673
34,257,"231/7142,887/7142,887/7142,231/7142,0,0,0,0,623/7142,0,0,0,943/7142,887/7142,887/7142,943/7142,0,0,0,623/7142,0,0,0,0",585999,10,585999,10,24,True,T_pd_dbl,81745/7142,11.445673
34,258,"623/7142,887/7142,943/7142,0,0,231/7142,0,0,231/7142,0,0,0,887/7142,623/7142,943/7142,887/7142,0,0,0,887/7142,0,0,0,0",586023,10,586023,10,48,True,T_pd_dbl,81745/7142,11.445673
34,259,"231/7142,0,887/7142,0,623/7142,0,0,0,623/7142,943/7142,0,0,231/7142,887/7142,887/7142,943/7142,0,0,0,887/7142,0,0,0,0",586517,10,586517,10,48,True,T_pd_dbl,81745/7142,11.445673
34,260,"231/7142,0,887/7142,0,0,0,0,623/7142,623/7142,943/7142,0,0,943/7142,887/7142,887/7142,231/7142,0,0,0,887/7142,0,0,0,0",586629,10,586629,10,48,True,T_pd_dbl,81745/7142,11.445673
34,261,"887/7142,943/7142,887/7142,0,0,0,0,231/7142,0,0,0,623/7142,887/7142,943/7142,887/7142,623/7142,0,0,0,231/7142,0,0,0,0",587911,10,587911,10,24,True,T_pd_dbl,81745/7142,11.445673
34,262,"623/7142,0,887/7142,0,943/7142,887/7142,887/7142,943/7142,0,887/7142,0,623/7142,0,0,0,0,231/7142,0,0,231/7142,0,0,0,0",592629,10,592629,10,24,True,T_pd_dbl,81745/7142,11.445673
34,263,"623/7142,943/7142,887/7142,0,0,887/7142,887/7142,943/7142,0,0,0,623/7142,887/7142,0,0,0,231/7142,0,0,231/7142,0,0,0,0",596199,10,596199,10,48,True,T_pd_dbl,81745/7142,11.445673
34,264,"231/7142,0,887/7142,0,0,887/7142,231/7142,887/7142,0,943/7142,0,0,943/7142,0,623/7142,0,623/7142,0,0,887/7142,0,0,0,0",611045,10,611045,10,48,True,T_pd_dbl,81745/7142,11.445673
34,265,"623/7142,0,623/7142,0,0,887/7142,0,943/7142,0,887/7142,231/7142,0,887/7142,0,887/7142,0,231/7142,0,0,943/7142,0,0,0,0",612005,10,612005,10,48,True,T_pd_dbl,81745/7142,11.445673
34,266,"623/7142,0,887/7142,0,0,623/7142,0,943/7142,0,887/7142,0,0,887/7142,231/7142,887/7142,0,231/7142,0,0,943/7142,0,0,0,0",619173,10,619173,10,48,True,T_pd_dbl,81745/7142,11.445673
34,267,"623/7142,0,887/7142,0,0,0,0,943/7142,0,887/7142,0,623/7142,887/7142,943/7142,887/7142,0,231/7142,0,0,231/7142,0,0,0,0",621189,10,621189,10,48,True,T_pd_dbl,81745/7142,11.445673
34,268,"231/7142,0,887/7142,0,887/7142,887/7142,231/7142,0,0,943/7142,0,0,0,0,623/7142,943/7142,623/7142,0,0,887/7142,0,0,0,0",639605,10,639605,10,48,True,T_pd_dbl,81745/7142,11.445673
34,269,"623/7142,0,623/7142,0,943/7142,887/7142,0,0,0,887/7142,231/7142,0,0,0,887/7142,887/7142,231/7142,0,0,943/7142,0,0,0,0",640565,10,640565,10,48,True,T_pd_dbl,81745/7142,11.445673
34,270,"623/7142,0,887/7142,0,943/7142,623/7142,0,0,0,887/7142,0,0,0,231/7142,887/7142,887/7142,231/7142,0,0,943/7142,0,0,0,0",647733,10,647733,10,48,True,T_pd_dbl,81745/7142,11.445673
34,271,"623/7142,0,887/7142,0,943/7142,0,0,0,0,887/7142,0,623/7142,0,943/7142,887/7142,887/7142,231/7142,0,0,231/7142,0,0,0,0",649749,10,649749,10,48,True,T_pd_dbl,81745/7142,11.445673
34,272,"887/7142,0,623/7142,0,231/7142,887/7142,887/7142,943/7142,0,0,231/7142,0,623/7142,0,0,0,0,887/7142,0,943/7142,0,0,0,0",660725,10,660725,10,48,True,T_pd_dbl,81745/7142,11.445673
34,273,"887/7142,0,887/7142,0,231/7142,623/7142,887/7142,943/7142,0,0,0,0,623/7142,231/7142,0,0,0,887/7142,0,943/7142,0,0,0,0",667893,10,667893,10,48,True,T_pd_dbl,81745/7142,11.445673
34,274,"231/7142,0,887/7142,231/7142,0,0,943/7142,887/7142,623/7142,0,0,0,943/7142,887/7142,0,0,0,887/7142,0,623/7142,0,0,0,0",668109,10,668109,10,48,True,T_pd_dbl,81745/7142,11.445673
34,275,"623/7142,0,943/7142,0,0,231/7142,887/7142,887/7142,231/7142,0,0,0,887/7142,623/7142,0,0,0,943/7142,0,887/7142,0,0,0,0",668133,10,668133,10,48,True,T_pd_dbl,81745/7142,11.445673
34,276,"887/7142,0,887/7142,0,231/7142,0,887/7142,943/7142,0,0,0,623/7142,623/7142,943/7142,0,0,0,887/7142,0,231/7142,0,0,0,0",669909,10,669909,10,48,True,T_pd_dbl,81745/7142,11.445673
34,277,"623/7142,0,943/7142,0,0,0,887/7142,887/7142,231/7142,0,0,231/7142,887/7142,887/7142,0,0,0,943/7142,0,623/7142,0,0,0,0",670149,10,670149,10,24,True,T_pd_dbl,81745/7142,11.445673
34,278,"887/7142,623/7142,943/7142,0,0,943/7142,623/7142,887/7142,0,0,0,0,887/7142,0,231/7142,0,0,231/7142,0,887/7142,0,0,0,0",676071,10,676071,10,24,True,T_pd_dbl,81745/7142,11.445673
34,279,"887/7142,231/7142,0,623/7142,0,887/7142,0,943/7142,0,0,943/7142,0,887/7142,0,887/7142,0,0,623/7142,0,231/7142,0,0,0,0",677035,10,677035,10,48,True,T_pd_dbl,81745/7142,11.445673
34,280,"887/7142,0,231/7142,0,0,943/7142,623/7142,887/7142,0,0,623/7142,0,887/7142,0,231/7142,0,0,943/7142,0,887/7142,0,0,0,0",677093,10,677093,10,48,True,T_pd_dbl,81745/7142,11.445673
34,281,"887/7142,0,231/7142,0,0,943/7142,0,887/7142,0,623/7142,623/7142,0,887/7142,0,943/7142,0,0,231/7142,0,887/7142,0,0,0,0",677541,10,677541,10,24,True,T_pd_dbl,81745/7142,11.445673
34,282,"943/7142,0,887/7142,231/7142,0,0,231/7142,887/7142,0,0,0,0,943/7142,887/7142,623/7142,0,0,887/7142,0,623/7142,0,0,0,0",684237,10,684237,10,48,True,T_pd_dbl,81745/7142,11.445673
34,283,"887/7142,0,943/7142,0,0,231/7142,623/7142,887/7142,0,0,0,0,887/7142,623/7142,231/7142,0,0,943/7142,0,887/7142,0,0,0,0",684261,10,684261,10,24,True,T_pd_dbl,81745/7142,11.445673
34,284,"943/7142,0,887/7142,231/7142,0,0,0,887/7142,0,231/7142,0,0,943/7142,887/7142,887/7142,0,0,623/7142,0,623/7142,0,0,0,0",684685,10,684685,10,48,True,T_pd_dbl,81745/7142,11.445673
34,285,"887/7142,0,623/7142,623/7142,0,0,0,943/7142,0,0,231/7142,0,887/7142,943/7142,887/7142,0,0,887/7142,0,231/7142,0,0,0,0",685197,10,685197,10,48,True,T_pd_dbl,81745/7142,11.445673
34,286,"623/7142,0,231/7142,0,887/7142,943/7142,887/7142,0,231/7142,0,623/7142,0,0,0,0,887/7142,0,943/7142,0,887/7142,0,0,0,0",689525,10,689525,10,24,True,T_pd_dbl,81745/7142,11.445673
34,287,"231/7142,0,887/7142,231/7142,887/7142,0,943/7142,0,623/7142,0,0,0,0,887/7142,0,943/7142,0,887/7142,0,623/7142,0,0,0,0",696669,10,696669,10,48,True,T_pd_dbl,81745/7142,11.445673
34,288,"887/7142,0,887/7142,0,943/7142,0,887/7142,231/7142,0,0,0,623/7142,0,943/7142,0,623/7142,0,887/7142,0,231/7142,0,0,0,0",698581,10,698581,10,48,True,T_pd_dbl,81745/7142,11.445673
34,289,"623/7142,0,943/7142,0,887/7142,0,887/7142,0,231/7142,0,0,231/7142,0,887/7142,0,887/7142,0,943/7142,0,623/7142,0,0,0,0",698709,10,698709,10,24,True,T_pd_dbl,81745/7142,11.445673
34,290,"887/7142,0,231/7142,0,887/7142,943/7142,623/7142,0,0,0,623/7142,0,0,0,231/7142,887/7142,0,943/7142,0,887/7142,0,0,0,0",705653,10,705653,10,48,True,T_pd_dbl,81745/7142,11.445673
34,291,"887/7142,0,231/7142,0,887/7142,943/7142,0,0,0,623/7142,623/7142,0,0,0,943/7142,887/7142,0,231/7142,0,887/7142,0,0,0,0",706101,10,706101,10,24,True,T_pd_dbl,81745/7142,11.445673
34,292,"887/7142,231/7142,0,0,231/7142,887/7142,0,0,0,0,943/7142,0,623/7142,0,887/7142,887/7142,0,623/7142,0,943/7142,0,0,0,0",709683,10,709683,10,24,True,T_pd_dbl,81745/7142,11.445673
34,293,"887/7142,231/7142,0,0,0,887/7142,0,231/7142,0,0,943/7142,0,887/7142,0,887/7142,623/7142,0,623/7142,0,943/7142,0,0,0,0",709795,10,709795,10,48,True,T_pd_dbl,81745/7142,11.445673
34,294,"623/7142,623/7142,0,0,0,943/7142,0,0,231/7142,0,887/7142,0,887/7142,0,943/7142,887/7142,0,231/7142,0,887/7142,0,0,0,0",709923,10,709923,10,48,True,T_pd_dbl,81745/7142,11.445673
34,295,"887/7142,231/7142,0,0,943/7142,887/7142,0,943/7142,0,623/7142,0,623/7142,0,0,887/7142,0,0,0,887/7142,231/7142,0,0,0,0",805555,10,805555,10,48,True,T_pd_dbl,81745/7142,11.445673
34,296,"231/7142,887/7142,0,231/7142,0,887/7142,0,887/7142,623/7142,0,0,0,943/7142,0,887/7142,0,0,0,943/7142,623/7142,0,0,0,0",807339,10,807339,10,48,True,T_pd_dbl,81745/7142,11.445673
34,297,"943/7142,623/7142,623/7142,0,0,887/7142,0,887/7142,0,231/7142,0,0,943/7142,0,887/7142,0,0,0,231/7142,887/7142,0,0,0,0",807591,10,807591,10,48,True,T_pd_dbl,81745/7142,11.445673
34,298,"231/7142,623/7142,0,0,0,887/7142,0,887/7142,623/7142,231/7142,0,0,943/7142,0,887/7142,0,0,0,943/7142,887/7142,0,0,0,0",807843,10,807843,10,48,True,T_pd_dbl,81745/7142,11.445673
34,299,"887/7142,887/7142,231/7142,0,0,943/7142,0,887/7142,0,0,0,231/7142,887/7142,0,943/7142,0,0,0,623/7142,623/7142,0,0,0,0",809127,10,809127,10,48,True,T_pd_dbl,81745/7142,11.445673
34,300,"887/7142,943/7142,0,0,231/7142,887/7142,0,943/7142,0,0,0,623/7142,623/7142,0,887/7142,0,0,0,887/7142,231/7142,0,0,0,0",809139,10,809139,10,48,True,T_pd_dbl,81745/7142,11.445673
34,301,"623/7142,887/7142,0,0,0,943/7142,0,887/7142,231/7142,0,0,231/7142,887/7142,0,943/7142,0,0,0,887/7142,623/7142,0,0,0,0",809379,10,809379,10,24,True,T_pd_dbl,81745/7142,11.445673
34,302,"231/7142,623/7142,0,0,887/7142,887/7142,0,0,623/7142,231/7142,0,0,0,0,887/7142,943/7142,0,0,943/7142,887/7142,0,0,0,0",836403,10,836403,10,24,True,T_pd_dbl,81745/7142,11.445673
34,303,"887/7142,943/7142,0,0,943/7142,887/7142,0,231/7142,0,0,0,623/7142,0,0,887/7142,623/7142,0,0,887/7142,231/7142,0,0,0,0",837811,10,837811,10,48,True,T_pd_dbl,81745/7142,11.445673
34,304,"623/7142,887/7142,0,0,887/7142,943/7142,0,0,231/7142,0,0,231/7142,0,0,943/7142,887/7142,0,0,887/7142,623/7142,0,0,0,0",837939,10,837939,10,24,True,T_pd_dbl,81745/7142,11.445673
34,305,"231/7142,0,887/7142,231/7142,0,0,943/7142,887/7142,0,943/7142,0,623/7142,0,887/7142,0,0,623/7142,0,0,0,887/7142,0,0,0",1125069,10,1125069,10,48,True,T_pd_dbl,81745/7142,11.445673
34,306,"623/7142,0,887/7142,0,231/7142,0,887/7142,943/7142,0,887/7142,0,887/7142,0,943/7142,0,0,231/7142,0,0,0,623/7142,0,0,0",1125077,10,1125077,10,48,True,T_pd_dbl,81745/7142,11.445673
34,307,"623/7142,0,623/7142,0,0,0,887/7142,943/7142,0,887/7142,231/7142,887/7142,0,943/7142,0,0,231/7142,0,0,0,887/7142,0,0,0",1126085,10,1126085,10,48,True,T_pd_dbl,81745/7142,11.445673
34,308,"231/7142,0,887/7142,0,0,0,943/7142,887/7142,0,943/7142,0,887/7142,231/7142,887/7142,0,0,623/7142,0,0,0,623/7142,0,0,0",1129157,10,1129157,10,48,True,T_pd_dbl,81745/7142,11.445673
34,309,"623/7142,0,887/7142,887/7142,231/7142,0,0,943/7142,0,887/7142,0,0,0,943/7142,887/7142,0,231/7142,0,0,0,623/7142,0,0,0",1139357,10,1139357,10,48,True,T_pd_dbl,81745/7142,11.445673
34,310,"231/7142,0,887/7142,943/7142,0,0,231/7142,887/7142,0,943/7142,0,0,0,887/7142,623/7142,0,623/7142,0,0,0,887/7142,0,0,0",1139405,10,1139405,10,48,True,T_pd_dbl,81745/7142,11.445673
34,311,"231/7142,887/7142,0,231/7142,0,887/7142,943/7142,0,0,0,887/7142,623/7142,0,0,0,943/7142,623/7142,0,0,0,887/7142,0,0,0",1150059,10,1150059,10,48,True,T_pd_dbl,81745/7142,11.445673
34,312,"623/7142,943/7142,0,0,231/7142,887/7142,887/7142,0,0,0,943/7142,887/7142,0,0,0,887/7142,231/7142,0,0,0,623/7142,0,0,0",1150067,10,1150067,10,48,True,T_pd_dbl,81745/7142,11.445673
34,313,"623/7142,943/7142,623/7142,0,0,0,887/7142,0,0,0,231/7142,887/7142,0,943/7142,0,887/7142,231/7142,0,0,0,887/7142,0,0,0",1158215,10,1158215,10,24,True,T_pd_dbl,81745/7142,11.445673
34,314,"623/7142,0,231/7142,887/7142,0,0,887/7142,887/7142,231/7142,0,623/7142,0,0,887/7142,0,0,0,943/7142,0,0,943/7142,0,0,0",1189325,10,1189325,10,48,True,T_pd_dbl,81745/7142,11.445673
34,315,"623/7142,0,0,887/7142,0,231/7142,887/7142,887/7142,231/7142,0,887/7142,0,0,623/7142,0,0,0,943/7142,0,0,943/7142,0,0,0",1189353,10,1189353,10,24,True,T_pd_dbl,81745/7142,11.445673
34,316,"887/7142,623/7142,943/7142,623/7142,0,0,887/7142,887/7142,0,0,0,231/7142,0,887/7142,0,0,0,231/7142,0,0,943/7142,0,0,0",1190095,10,1190095,10,48,True,T_pd_dbl,81745/7142,11.445673
34,317,"887/7142,0,943/7142,623/7142,623/7142,0,887/7142,887/7142,0,0,0,231/7142,0,887/7142,0,0,0,943/7142,0,0,231/7142,0,0,0",1190109,10,1190109,10,48,True,T_pd_dbl,81745/7142,11.445673
34,318,"887/7142,0,943/7142,0,623/7142,0,887/7142,887/7142,0,623/7142,0,943/7142,0,887/7142,0,0,0,231/7142,0,0,231/7142,0,0,0",1190613,10,1190613,10,24,True,T_pd_dbl,81745/7142,11.445673
34,319,"887/7142,0,231/7142,623/7142,0,0,887/7142,887/7142,0,0,623/7142,231/7142,0,887/7142,0,0,0,943/7142,0,0,943/7142,0,0,0",1191117,10,1191117,10,24,True,T_pd_dbl,81745/7142,11.445673
34,320,"887/7142,623/7142,943/7142,0,0,0,887/7142,887/7142,0,0,0,943/7142,623/7142,887/7142,0,0,0,231/7142,0,0,231/7142,0,0,0",1194183,10,1194183,10,24,True,T_pd_dbl,81745/7142,11.445673
34,321,"887/7142,623/7142,0,887/7142,0,943/7142,623/7142,887/7142,0,0,887/7142,0,0,0,231/7142,0,0,231/7142,0,0,943/7142,0,0,0",1197291,10,1197291,10,48,True,T_pd_dbl,81745/7142,11.445673
34,322,"887/7142,0,0,887/7142,623/7142,943/7142,623/7142,887/7142,0,0,887/7142,0,0,0,231/7142,0,0,943/7142,0,0,231/7142,0,0,0",1197305,10,1197305,10,24,True,T_pd_dbl,81745/7142,11.445673
34,323,"887/7142,623/7142,0,887/7142,0,943/7142,0,887/7142,0,0,887/7142,0,623/7142,0,943/7142,0,0,231/7142,0,0,231/7142,0,0,0",1201323,10,1201323,10,48,True,T_pd_dbl,81745/7142,11.445673
34,324,"887/7142,0,943/7142,887/7142,623/7142,0,0,887/7142,0,623/7142,0,0,0,887/7142,943/7142,0,0,231/7142,0,0,231/7142,0,0,0",1204893,10,1204893,10,48,True,T_pd_dbl,81745/7142,11.445673
34,325,"887/7142,0,231/7142,887/7142,0,0,623/7142,887/7142,0,0,623/7142,0,0,887/7142,231/7142,0,0,943/7142,0,0,943/7142,0,0,0",1205453,10,1205453,10,48,True,T_pd_dbl,81745/7142,11.445673
34,326,"887/7142,0,0,887/7142,0,231/7142,623/7142,887/7142,0,0,887/7142,0,0,623/7142,231/7142,0,0,943/7142,0,0,943/7142,0,0,0",1205481,10,1205481,10,48,True,T_pd_dbl,81745/7142,11.445673
34,327,"887/7142,0,231/7142,887/7142,0,0,0,887/7142,0,623/7142,623/7142,0,0,887/7142,943/7142,0,0,231/7142,0,0,943/7142,0,0,0",1205901,10,1205901,10,48,True,T_pd_dbl,81745/7142,11.445673
34,328,"887/7142,0,0,887/7142,0,231/7142,0,887/7142,0,623/7142,887/7142,0,0,623/7142,943/7142,0,0,231/7142,0,0,943/7142,0,0,0",1205929,10,1205929,10,48,True,T_pd_dbl,81745/7142,11.445673
